7	16
7.05	45.05
7.1	105.1
7.15	75.15
7.2	135.2
7.25	179.25
7.3	273.3
7.35	161.35
7.4	268.4
7.45	295.45
7.5	198.5
7.55	457.55
7.6	280.6
7.65	478.65
7.7	394.7
7.75	517.75
7.8	544.8
7.85	469.85
7.9	545.9
7.95	414.95
8	511
8.05	565.05
8.1	595.1
8.15	553.15
8.2	403.2
8.25	617.25
8.3	467.3
8.35	507.35
8.4	606.4
8.45	500.45
8.5	530.5
8.55	559.55
8.6	510.6
8.65	410.65
8.7	578.7
8.75	629.75
8.8	436.8
8.85	446.85
8.9	379.9
8.95	382.95
9	487
9.05	439.05
9.1	508.1
9.15	453.15
9.2	326.2
9.25	434.25
9.3	406.3
9.35	351.35
9.4	420.4
9.45	395.45
9.5	400.5
9.55	284.55
9.6	308.6
9.65	312.65
9.7	369.7
9.75	134.75
9.8	288.8
9.85	264.85
9.9	321.9
9.95	272.95
10	210
10.05	225.05
10.1	176.1
10.15	136.15
10.2	146.2
10.25	75.25
10.3	287.3
10.35	89.35
10.4	153.4
10.45	116.45
10.5	140.5
10.55	163.55
10.6	66.6
10.65	69.65
10.7	115.7
10.75	48.75
10.8	99.8
10.85	71.85
10.9	150.9
10.95	163.95
11	11
11.05	129.05
11.1	93.1
11.15	86.15
11.2	100.2
11.25	183.25
11.3	118.3
11.35	206.35
11.4	117.4
11.45	121.45
11.5	82.5
11.55	131.55
11.6	89.6
11.65	121.65
11.7	148.7
11.75	110.75
11.8	125.8
11.85	183.85
11.9	218.9
11.95	125.95
12	112
12.05	96.05
12.1	87.1
12.15	160.15
12.2	170.2
12.25	266.25
12.3	109.3
12.35	197.35
12.4	130.4
12.45	188.45
12.5	261.5
12.55	278.55
12.6	89.6
12.65	217.65
12.7	88.7
12.75	172.75
12.8	127.8
12.85	203.85
12.9	294.9
12.95	220.95
13	228
13.05	97.05
13.1	242.1
13.15	168.15
13.2	116.2
13.25	246.25
13.3	178.3
13.35	231.35
13.4	217.4
13.45	285.45
13.5	226.5
13.55	192.55
13.6	144.6
13.65	179.65
13.7	194.7
13.75	218.75
13.8	292.8
13.85	166.85
13.9	202.9
13.95	239.95
14	261
14.05	164.05
14.1	212.1
14.15	317.15
14.2	198.2
14.25	179.25
14.3	145.3
14.35	217.35
14.4	108.4
14.45	266.45
14.5	154.5
14.55	214.55
14.6	220.6
14.65	240.65
14.7	146.7
14.75	256.75
14.8	253.8
14.85	152.85
14.9	166.9
14.95	170.95
15	288
15.05	276.05
15.1	175.1
15.15	245.15
15.2	105.2
15.25	236.25
15.3	199.3
15.35	227.35
15.4	207.4
15.45	61.45
15.5	142.5
15.55	158.55
15.6	264.6
15.65	232.65
15.7	176.7
15.75	303.75
15.8	263.8
15.85	181.85
15.9	315.9
15.95	218.95
16	223
16.05	92.05
16.1	147.1
16.15	371.15
16.2	79.2
16.25	201.25
16.3	158.3
16.35	213.35
16.4	223.4
16.45	200.45
16.5	151.5
16.55	144.55
16.6	91.6
16.65	156.65
16.7	151.7
16.75	189.75
16.8	137.8
16.85	308.85
16.9	86.9
16.95	315.95
17	142
17.05	240.05
17.1	104.1
17.15	249.15
17.2	197.2
17.25	130.25
17.3	230.3
17.35	137.35
17.4	224.4
17.45	147.45
17.5	277.5
17.55	99.55
17.6	115.6
17.65	204.65
17.7	167.7
17.75	140.75
17.8	133.8
17.85	154.85
17.9	105.9
17.95	165.95
18	340
18.05	245.05
18.1	231.1
18.15	129.15
18.2	246.2
18.25	212.25
18.3	301.3
18.35	118.35
18.4	155.4
18.45	242.45
18.5	129.5
18.55	293.55
18.6	183.6
18.65	249.65
18.7	129.7
18.75	105.75
18.8	292.8
18.85	251.85
18.9	200.9
18.95	174.95
19	211
19.05	215.05
19.1	237.1
19.15	281.15
19.2	231.2
19.25	211.25
19.3	356.3
19.35	274.35
19.4	180.4
19.45	248.45
19.5	130.5
19.55	315.55
19.6	111.6
19.65	335.65
19.7	197.7
19.75	88.75
19.8	175.8
19.85	327.85
19.9	128.9
19.95	192.95
20	235
20.05	223.05
20.1	189.1
20.15	163.15
20.2	234.2
20.25	201.25
20.3	312.3
20.35	167.35
20.4	267.4
20.45	334.45
20.5	126.5
20.55	270.55
20.6	157.6
20.65	270.65
20.7	202.7
20.75	200.75
20.8	146.8
20.85	284.85
20.9	161.9
20.95	241.95
21	140
21.05	346.05
21.1	111.1
21.15	244.15
21.2	192.2
21.25	133.25
21.3	119.3
21.35	249.35
21.4	184.4
21.45	182.45
21.5	139.5
21.55	214.55
21.6	162.6
21.65	88.65
21.7	188.7
21.75	146.75
21.8	189.8
21.85	135.85
21.9	157.9
21.95	76.95
22	277
22.05	98.05
22.1	275.1
22.15	127.15
22.2	206.2
