20	235
20.05	223.05
20.1	189.1
20.15	163.15
20.2	234.2
20.25	201.25
20.3	312.3
20.35	167.35
20.4	267.4
20.45	334.45
20.5	126.5
20.55	270.55
20.6	157.6
20.65	270.65
20.7	202.7
20.75	200.75
20.8	146.8
20.85	284.85
20.9	161.9
20.95	241.95
21	140
21.05	346.05
21.1	111.1
21.15	244.15
21.2	192.2
21.25	133.25
21.3	119.3
21.35	249.35
21.4	184.4
21.45	182.45
21.5	139.5
21.55	214.55
21.6	162.6
21.65	88.65
21.7	188.7
21.75	146.75
21.8	189.8
21.85	135.85
21.9	157.9
21.95	76.95
22	277
22.05	98.05
22.1	275.1
22.15	127.15
22.2	206.2
22.25	330.25
22.3	179.3
22.35	205.35
22.4	182.4
22.45	219.45
22.5	143.5
22.55	176.55
22.6	239.6
22.65	99.65
22.7	191.7
22.75	144.75
22.8	250.8
22.85	131.85
22.9	154.9
22.95	227.95
23	197
23.05	212.05
23.1	273.1
23.15	167.15
23.2	181.2
23.25	191.25
23.3	198.3
23.35	232.35
23.4	108.4
23.45	184.45
23.5	277.5
23.55	254.55
23.6	143.6
23.65	162.65
23.7	358.7
23.75	111.75
23.8	220.8
23.85	146.85
23.9	173.9
23.95	233.95
24	99
24.05	312.05
24.1	190.1
24.15	154.15
24.2	151.2
24.25	212.25
24.3	152.3
24.35	180.35
24.4	164.4
24.45	338.45
24.5	74.5
24.55	212.55
24.6	308.6
24.65	198.65
24.7	229.7
24.75	218.75
24.8	129.8
24.85	220.85
24.9	104.9
24.95	243.95
25	191
25.05	123.05
25.1	140.1
25.15	175.15
25.2	239.2
25.25	193.25
25.3	120.3
25.35	82.35
25.4	193.4
25.45	97.45
25.5	240.5
25.55	135.55
25.6	443.6
25.65	340.65
25.7	83.7
25.75	266.75
25.8	179.8
25.85	92.85
25.9	182.9
25.95	232.95
26	129
26.05	165.05
26.1	90.1
26.15	151.15
26.2	158.2
26.25	155.25
26.3	179.3
26.35	220.35
26.4	196.4
26.45	225.45
26.5	224.5
26.55	37.55
26.6	259.6
26.65	198.65
26.7	126.7
26.75	147.75
26.8	134.8
26.85	110.85
26.9	181.9
26.95	75.95
27	94
27.05	197.05
27.1	120.1
27.15	201.15
27.2	214.2
27.25	104.25
27.3	105.3
27.35	146.35
27.4	372.4
27.45	589.45
27.5	417.5
27.55	297.55
27.6	429.6
27.65	454.65
27.7	513.7
27.75	404.75
27.8	479.8
27.85	456.85
27.9	411.9
27.95	468.95
28	491
28.05	597.05
28.1	822.1
28.15	1638.15
28.2	2702.2
28.25	3887.25
28.3	6784.3
28.35	35288.35
28.4	142179.4
28.45	41430.45
28.5	5242.5
28.55	2349.55
28.6	1118.6
28.65	735.65
28.7	668.7
28.75	528.75
28.8	394.8
28.85	453.85
28.9	439.9
28.95	244.95
29	333
29.05	342.05
29.1	278.1
29.15	276.15
29.2	282.2
29.25	251.25
29.3	328.3
29.35	187.35
29.4	232.4
29.45	175.45
29.5	192.5
29.55	256.55
29.6	244.6
29.65	243.65
29.7	153.7
29.75	139.75
29.8	206.8
29.85	138.85
29.9	207.9
29.95	198.95
30	259
30.05	124.05
30.1	142.1
30.15	176.15
30.2	167.2
30.25	183.25
30.3	166.3
30.35	104.35
30.4	200.4
30.45	185.45
30.5	97.5
30.55	252.55
30.6	218.6
30.65	105.65
30.7	231.7
30.75	279.75
30.8	71.8
30.85	185.85
30.9	273.9
30.95	150.95
31	167
31.05	253.05
31.1	105.1
31.15	116.15
31.2	254.2
31.25	135.25
31.3	161.3
31.35	180.35
31.4	150.4
31.45	189.45
31.5	205.5
31.55	130.55
31.6	189.6
31.65	185.65
31.7	213.7
31.75	235.75
31.8	164.8
31.85	145.85
31.9	196.9
31.95	154.95
32	154
32.05	193.05
32.1	253.1
32.15	125.15
32.2	104.2
32.25	196.25
32.3	216.3
32.35	159.35
32.4	163.4
32.45	278.45
32.5	280.5
32.55	114.55
32.6	129.6
32.65	213.65
32.7	249.7
32.75	174.75
32.8	169.8
32.85	216.85
32.9	167.9
32.95	201.95
33	179
33.05	206.05
33.1	219.1
33.15	233.15
33.2	178.2
33.25	259.25
33.3	192.3
33.35	197.35
33.4	156.4
33.45	209.45
33.5	221.5
33.55	257.55
33.6	124.6
33.65	233.65
33.7	291.7
33.75	191.75
33.8	262.8
33.85	275.85
33.9	279.9
33.95	208.95
34	167
34.05	252.05
34.1	295.1
34.15	271.15
34.2	263.2
34.25	205.25
34.3	218.3
34.35	283.35
34.4	206.4
34.45	166.45
34.5	197.5
34.55	348.55
34.6	277.6
34.65	198.65
34.7	232.7
34.75	241.75
34.8	239.8
34.85	236.85
34.9	313.9
34.95	296.95
35	169
35.05	283.05
35.1	319.1
35.15	229.15
35.2	249.2
35.25	297.25
35.3	355.3
35.35	271.35
35.4	415.4
35.45	447.45
35.5	339.5
35.55	404.55
35.6	476.6
35.65	437.65
35.7	431.7
35.75	361.75
35.8	258.8
35.85	314.85
35.9	264.9
35.95	238.95
36	262
